id,tweet,label
5438,"Back when I was a kid , even the black folks called them that .... `` Ooohhh I' z cai n't wait until Crimusz , I' z gonna get me sum of dem niggah-toes and oranguz fo ' Crimusz , an ' sum peppahmintz ; dey shoa iz gud ! ''",1
1467,Temp agency in Conroe .,0
7573,Go to his profile and leave a message .,0
4046,Are those Greek and Albanians considered white ?,0
2441,Just for the record is this the same Journalist that wrote the article a few weeks ago telling us to mongrelise ?,0
8419,Just to make it clear to someone who does not bother to read the attached links .,0
230,"I think this is the video I was talking about earlier , make 's me grateful for our ' micro-ghettos `` out here.This guy keeps driving for miles and miles .",0
1320,When I drove around the more Northern part Ontario I went to school yards to observe the race of the children and saw Blacks and Asiatics there plus too many Natives .,0
41,I think you already know the answer to your own question .,0
3039,Trudeau is the white Obama as he does n't care about the people of Canada but all the third world crap he 's allowing into Canada,1
777,I guess Mr. Pena forgot about the black speed skater who won the gold and is being glorified on NBC every 5 minutes .,0
9586,"12 kindred Spirits , the best of the White Race : convened with unity of purpose : saving The Sacred Gene Pool .",0
2372,May I share with the good people on this board a delightful and enriching video I found on YouTube of the town in which I grew up .,0
1729,I just asked on another related board if anyone had seen the at home alarm system commercial where the White guy breaks into a house and a Negro takes the alarm call and calls the cops ?,0
3905,"You will find many true White Nationalists indeed have tattoos so your statement they are stupid and retarded is all your own , you wont make many friend here with that attitude .",0
3578,"Ouuuuuuu , do I hate !",0
579,Greece and Serbia Against All / ????? ? ?????? ?????? ???? ( HD 1080p ) - YouTube Thank you brother Greeks !!!,0
8857,This song is great and I 've heard many excellent versions but this is my favorite .,0
6743,Justin Trudeau shows the international community that incompetence and arrogance are all it takes to lead a nation these days .,0
3078,"What about this - [ youtube ] 6rNF0-xk4Xg [ /youtube ] Seems slightly hypocritical , no ?",0
7344,Disgusting what this country has become .,0
7619,I do n't encourage race mixing by the way .,0
5664,"123 - BG 456 - MK 78 - BG 910 - MK 6 errors from 10 , as you see is same like before , average answares are 5 / 5 , 1 less or more do n't change it .",0
2867,"It's as if these people were like this all along , and it was only white civilization and moral nature that kept them in check .",0
1491,I was very inspired by Moran 's writing .,0
8451,More impulsive Negro stripping ...,1
6485,"The saddest figure in the apartment complex where I live ( thank GOD I 'm moving next month !!! ) is a fat , blowzy white woman with two mixed race kids whose husband ran out on the family years ago .",0
61,Other ethnic groups are allowed to have ethnocentric charter schools paid by taxpayers .,0
8379,Try www.amazon.com or other book sellers .,0
3473,"www.hsc.edu Hillsdale College , Hillsdale , Mich.",0
4607,thanks and i will continue to come back. does anyone know of some good bands to listen too ? i got several at the moment that i really like but it would be good to have some more . .. casper,0
7539,"Very easy Rebel Robbie , our bluebells have flowers which droop down , the Spanish variety have flowers that stick out horizontally , and yes they do cross very easily between species which is why people are asked to destroy the Spaniards before they wipe out our own bluebells .",0
402,"White men who watch professional sports can try and put a spin on it like they 're the Roman elite watching all the slaves fight in the Colosseum , but the fact of the matter is they 're just contributing to negro worship .",0
332,Mostly they were playing loud kurdish music .,0
2084,"Remember to not make it just about being anti-everyone else , but to also make it about them being proud of their own family heritage .",0
3057,Wow Is there some hope for the Negro race ?,0
8630,Hail to the new King of Norway !,0
9329,Listening now .,0
9359,but please prepare yourself for anything like a nuclear blast or a huge earth quake or hurricane .... shtf in many ways,0
164,wtf is feminist about a child speaking out against being trafficked to an old pedophile or anyone else objecting to pedophilia ?,0
4901,"Hey, just joined today after being a lurker for a couple of months .",0
2715,Also if your intrested check out our webpage for more info on our european american town we are building !,0
9557,GLORY To our British Activist & Nationalist ! Good To to See the Poles Help Out !!,0
8511,Does somebody know ?,0
7324,"You are probably very familiar with this campaign , but others can view just a sampling of the press and TV coverage here : https : //www.stormfront.org/forum/show ... 277#post695277 https : //www.stormfront.org/forum/show ... 277#post696338 https : //www.stormfront.org/forum/show ... 277#post696651 https : //www.stormfront.org/forum/show ... 277#post696663 https : //www.stormfront.org/forum/show ... 277#post700173 https : //www.stormfront.org/forum/show ... 277#post700257 https : //www.stormfront.org/forum/show ... 277#post701154 https : //www.stormfront.org/forum/show ... 277#post702119 https : //www.stormfront.org/forum/show ... 277#post709327 Yes ... those are all different news stories in different cities in just one activist campaign by Colorado 's NA members .",0
3317,"He is the kind of anti-white , that will whine about ' anti-White racism ' , instead of just calling them ' anti-White ' .",0
6076,And I would add to that one of the distinctive features of malls are the food courts where we can witness Americans and their eating disorders on display .,0
9061,Here are a few of my favourites by Dr. Pierce !,0
2755,Please show me one real picture of present day bulgarian who looks like this painting and I 'll give you 1 000 000 Euro cash,0
6300,Thank you to whoever set up this site and to you for linking it !,0
8114,Are you often sometimes jealous of other people and wish to have their life style even if it meant switching to a different race ?,0
1334,Do not open the door at 2 : 00 AM for anyone .,0
8251,"Hmm... let 's try again , viewing by number of asylum seekers per 1,000 population .",0
2864,I just came across this piece of garbage .,0
1659,Too bad most of the guys he catches are white .,0
4993,Nothing so beautiful in the whole world in fact .,0
753,I stayed up all night cause of this debate .,0
3064,White people - report immediately to Californian University for `` re-education '' .,0
7778,"It 's not very Irish to talk behind backs , Ted .",0
9611,I did the whole regular college thing for like almost a semester and it costs to much .,0
